,ID,Age,Education,Years_Education,Marital_Status,Income,Kidhome,Teenhome,NumChildrenhome,Haskids,Dt_Customer,Year_Customer,Recency,MntDairy,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGold,Spendings,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response
1098,1109,40,Master,18,Together,20384.0,1,0,1,1,2013-04-23,2013,38,117,0,5,0,0,1,122,1,1,0,2,7,0,0,0,0,0,0
1099,6001,43,Graduation,13,Married,19675.0,0,1,1,1,2013-01-02,2013,62,614,35,160,58,35,35,902,2,5,8,10,5,0,0,0,0,0,0
1100,5538,47,Graduation,13,Alone,15785.0,0,0,0,0,2013-10-08,2013,78,897,161,430,186,161,27,1835,0,4,7,6,1,1,0,1,1,0,1
1101,10552,43,2n Cycle,9,Married,17698.0,0,1,1,1,2013-05-20,2013,18,175,54,109,80,9,45,427,2,4,1,7,5,0,0,0,0,0,0
1102,1545,36,Graduation,13,Married,19006.0,1,0,1,1,2013-08-02,2013,95,120,19,206,25,19,54,389,6,7,2,5,8,0,0,0,0,0,0
1103,7409,52,Graduation,13,Together,15116.0,1,0,1,1,2013-10-26,2013,66,406,2,30,7,7,10,452,2,4,1,6,5,0,0,0,0,0,0
1104,4444,50,Graduation,13,Married,20450.0,1,0,1,1,2014-03-24,2014,28,159,0,16,7,6,21,188,1,2,0,3,8,0,0,0,0,0,0
1105,146,62,PhD,21,Alone,76045.0,0,0,0,0,2013-11-15,2013,78,760,53,400,17,93,0,1323,1,4,5,11,2,0,0,0,1,0,0
1106,6271,70,PhD,21,Married,50870.0,0,1,1,1,2014-06-19,2014,13,192,0,8,0,0,2,200,1,2,0,3,5,0,0,0,0,0,0
1107,10065,52,2n Cycle,9,Married,15315.0,0,0,0,0,2013-08-03,2013,27,117,4,13,15,8,17,157,2,2,0,4,5,0,0,0,0,0,0
1108,4741,48,2n Cycle,9,Married,31174.0,1,0,1,1,2014-01-30,2014,17,567,32,70,21,32,16,722,2,6,2,9,5,0,1,0,0,0,0
1109,246,57,Graduation,13,Married,28048.0,1,1,2,1,2014-05-31,2014,71,199,9,57,20,21,6,306,7,4,1,7,4,0,0,0,0,0,0
1110,375,68,Graduation,13,Alone,20293.0,0,0,0,0,2013-02-25,2013,79,516,56,449,86,33,16,1140,1,2,2,11,1,0,0,0,0,0,0
1111,1524,39,2n Cycle,9,Alone,49127.0,0,0,0,0,2013-03-01,2013,1,709,45,115,30,160,45,1059,1,8,2,5,5,0,0,0,1,0,1
1112,10022,49,PhD,21,Alone,54466.0,1,1,2,1,2014-02-09,2014,78,118,0,4,0,0,0,122,1,1,0,2,5,0,0,0,0,0,0
1113,7451,62,Master,18,Alone,80272.0,0,0,0,0,2014-02-17,2014,23,1000,19,711,125,115,38,1970,0,4,6,9,1,0,1,0,0,0,0
1114,11010,38,PhD,21,Alone,16269.0,1,0,1,1,2013-08-30,2013,75,162,3,18,3,1,0,187,3,3,0,3,8,0,0,0,0,0,0
1115,4356,51,Graduation,13,Together,17577.0,0,1,1,1,2013-08-28,2013,70,1097,28,140,0,14,168,1279,3,3,3,5,6,0,1,1,0,0,0
1116,3885,39,PhD,21,Married,33569.0,1,0,1,1,2013-10-16,2013,10,131,2,18,3,0,24,154,1,1,1,2,8,1,0,0,0,0,1
1117,1175,39,Master,18,Married,21241.0,0,0,0,0,2013-09-20,2013,24,358,39,54,64,28,153,543,1,3,5,3,6,1,0,0,0,0,1
1118,880,56,Basic,6,Together,7347.0,0,0,0,0,2013-01-16,2013,47,117,23,11,8,6,46,165,1,2,1,2,8,0,0,0,0,0,0
1119,2320,44,2n Cycle,9,Married,21236.0,0,1,1,1,2013-09-12,2013,98,508,11,59,23,5,29,606,5,11,1,6,9,0,0,0,0,0,0
1120,850,54,Graduation,13,Alone,15171.0,0,1,1,1,2013-10-06,2013,4,574,28,215,84,28,21,929,2,6,5,9,3,0,0,0,0,0,0
1121,4713,43,PhD,21,Married,31605.0,1,0,1,1,2012-11-22,2012,15,393,0,42,2,1,6,438,2,2,1,4,7,0,0,0,0,0,0
1122,675,49,Master,18,Alone,34391.0,1,1,2,1,2013-05-17,2013,67,146,0,93,7,13,73,259,5,4,2,5,7,0,0,0,0,0,0
1123,5025,43,Graduation,13,Alone,13765.0,1,0,1,1,2013-12-24,2013,32,143,17,23,43,20,9,246,1,2,1,4,3,0,0,0,0,0,0
1124,2308,68,Graduation,13,Married,23773.0,0,1,1,1,2012-11-18,2012,40,110,5,137,26,23,29,301,2,6,1,5,7,0,0,0,0,0,0
1125,5995,60,Graduation,13,Alone,14339.0,1,1,2,1,2012-12-18,2012,54,165,3,147,4,24,41,343,7,6,2,5,8,0,0,0,0,0,1
1126,6749,56,Graduation,13,Alone,19110.0,1,1,2,1,2012-08-08,2012,78,957,47,494,82,47,95,1627,4,5,3,6,8,0,0,0,0,0,0
1127,1010,45,Graduation,13,Together,21853.0,2,1,3,1,2014-04-24,2014,94,152,0,17,3,1,16,173,2,1,1,3,3,0,0,0,0,0,0
1128,8977,37,Basic,6,Alone,8849.0,0,0,0,0,2013-01-12,2013,51,103,3,4,2,3,11,115,1,0,0,3,4,0,0,0,0,0,0
1129,4756,70,2n Cycle,9,Alone,29944.0,0,0,0,0,2013-12-20,2013,42,176,29,818,0,33,112,1056,1,7,6,11,4,0,0,0,0,0,1
1130,3412,71,Master,18,Married,48149.0,0,1,1,1,2013-01-15,2013,67,815,8,53,11,0,70,887,4,2,2,9,7,0,1,0,0,0,0
1131,606,55,Graduation,13,Alone,17329.0,1,1,2,1,2013-10-10,2013,87,107,1,2,2,0,4,112,1,1,0,2,7,0,0,0,0,0,0
1132,5961,44,Graduation,13,Married,19530.0,1,0,1,1,2014-06-07,2014,29,154,4,20,6,3,16,187,1,1,0,3,5,0,0,0,0,0,0
1133,2975,46,Graduation,13,Together,17112.0,0,1,1,1,2012-11-12,2012,89,717,42,864,219,30,84,1872,2,6,7,9,3,0,0,0,1,0,0
1134,2894,37,Graduation,13,Alone,18604.0,0,0,0,0,2013-10-29,2013,74,1067,138,750,0,19,39,1974,1,7,5,8,4,0,1,1,1,0,1
1135,7613,48,2n Cycle,9,Together,16673.0,1,0,1,1,2014-05-24,2014,97,166,5,107,11,8,29,297,2,5,1,6,6,0,0,0,0,0,0
1136,10542,54,PhD,21,Married,36778.0,1,1,2,1,2012-08-05,2012,63,167,4,34,2,4,4,211,3,3,0,3,9,0,0,0,0,0,0
1137,8015,60,PhD,21,Alone,85696.0,0,0,0,0,2013-05-03,2013,88,714,76,395,116,0,12,1301,1,4,6,9,1,0,0,0,0,0,1
1138,10617,33,Master,18,Alone,10979.0,0,0,0,0,2014-05-22,2014,34,149,4,10,2,2,4,167,2,3,0,3,5,0,0,0,0,0,0
1139,11166,61,Graduation,13,Married,13726.0,0,1,1,1,2013-02-02,2013,81,390,5,56,3,2,20,456,2,6,2,4,7,0,0,0,0,0,0
1140,849,69,Master,18,Together,28848.0,0,1,1,1,2013-06-20,2013,65,515,48,133,39,72,48,807,4,6,2,10,4,0,0,0,0,0,0
1141,523,33,Graduation,13,Married,17142.0,1,0,1,1,2013-01-31,2013,51,125,0,26,7,15,3,173,1,2,0,4,5,0,0,0,0,0,0
1142,4066,44,2n Cycle,9,Alone,12841.0,1,0,1,1,2014-05-11,2014,76,109,5,8,4,8,20,134,2,2,1,2,6,0,0,0,0,0,0
1143,8414,60,PhD,21,Alone,33419.0,0,1,1,1,2013-08-17,2013,76,172,0,12,0,0,18,184,2,2,0,4,7,0,0,0,0,0,0
1144,819,77,Graduation,13,Widow,24852.0,0,0,0,0,2013-11-05,2013,84,508,124,249,50,38,134,969,1,6,5,13,3,0,0,0,0,0,0
1145,4961,48,Master,18,Together,21255.0,1,0,1,1,2014-01-21,2014,56,144,0,25,2,2,3,173,4,2,1,4,4,0,0,0,0,0,0
1146,749,41,Graduation,13,Together,18022.0,1,0,1,1,2013-11-19,2013,31,167,7,59,2,4,27,239,2,3,1,3,6,1,0,0,0,0,1
1147,5430,66,Graduation,13,Together,16092.0,1,1,2,1,2012-09-14,2012,0,454,0,171,8,19,32,652,12,9,2,8,8,0,0,0,0,0,0
1148,7755,68,PhD,21,Married,57744.0,0,1,1,1,2013-11-12,2013,91,518,3,39,0,0,19,560,2,9,1,4,8,0,0,0,0,0,0
1149,10525,36,Graduation,13,Alone,14303.0,1,0,1,1,2012-10-13,2012,40,127,0,8,0,0,9,135,1,1,0,2,9,1,0,0,0,0,1
1150,1453,79,PhD,21,Widow,57513.0,0,0,0,0,2013-07-06,2013,59,735,40,183,52,20,30,1030,2,9,3,13,6,0,0,0,0,0,0
1151,8310,58,Graduation,13,Together,30796.0,0,1,1,1,2012-08-29,2012,96,897,126,196,91,112,37,1422,3,10,4,7,6,0,0,0,0,0,0
1152,10710,43,Graduation,13,Married,7500.0,0,1,1,1,2012-08-29,2012,61,115,2,3,3,0,5,123,1,1,0,2,8,0,0,0,0,0,0
1153,5031,48,Graduation,13,Together,17350.0,0,0,0,0,2012-09-22,2012,14,777,35,731,39,137,114,1719,1,5,9,11,2,0,0,1,0,0,1
1154,2613,62,Master,18,Married,35492.0,0,1,1,1,2014-04-03,2014,16,162,6,37,6,13,13,224,2,1,3,6,1,0,0,0,0,0,0
1155,213,59,PhD,21,Alone,23091.0,1,1,2,1,2014-05-28,2014,98,168,0,11,0,0,2,179,4,2,1,3,7,0,0,0,0,0,0
1156,967,46,Graduation,13,Married,20193.0,1,1,2,1,2013-07-21,2013,11,498,9,112,19,14,19,652,10,5,2,9,7,0,0,0,0,0,1
1157,1077,48,Graduation,13,Together,21401.0,0,0,0,0,2012-12-05,2012,52,449,105,239,237,172,9,1202,1,7,3,4,4,0,0,0,0,0,0
1158,7959,61,Graduation,13,Married,23429.0,0,0,0,0,2014-05-29,2014,19,658,80,483,123,13,13,1357,1,3,2,5,1,0,0,0,0,0,0
1159,640,71,Graduation,13,Married,20038.0,0,1,1,1,2013-03-11,2013,61,515,80,329,138,17,106,1079,2,7,6,10,5,0,0,0,0,0,0
1160,4252,57,Graduation,13,Married,20759.0,0,1,1,1,2014-03-23,2014,73,386,5,28,7,7,41,433,1,4,1,6,5,0,0,0,0,0,0
1161,8432,66,Graduation,13,Together,15356.0,1,1,2,1,2012-09-14,2012,0,454,0,171,8,19,32,652,12,9,2,8,8,0,0,0,0,0,0
1162,6218,57,Graduation,13,Married,24074.0,0,1,1,1,2012-10-20,2012,74,457,4,29,0,0,9,490,1,8,1,7,7,0,1,0,0,0,0
1163,6905,28,Graduation,13,Together,26401.0,0,0,0,0,2012-08-22,2012,55,424,45,604,34,26,54,1133,1,6,4,10,2,0,0,0,0,0,0
1164,5922,48,PhD,21,Married,40344.0,0,1,1,1,2013-10-13,2013,48,371,0,6,0,0,2,377,2,4,1,5,7,0,0,0,0,0,0
1165,3598,50,Graduation,13,Married,23905.0,0,1,1,1,2013-05-23,2013,53,441,35,83,7,29,11,595,4,4,2,12,4,0,0,0,0,0,0
1166,6116,54,2n Cycle,9,Married,21854.0,0,1,1,1,2013-07-05,2013,13,157,13,18,10,7,8,205,1,1,1,3,3,0,0,0,0,0,0
1167,6263,54,Graduation,13,Together,19004.0,1,2,3,1,2012-08-22,2012,34,160,9,37,12,7,13,225,3,2,0,4,8,0,0,0,0,0,0
1168,10486,74,Graduation,13,Married,23033.0,0,0,0,0,2013-05-29,2013,54,476,75,162,29,151,97,893,1,4,4,8,2,0,0,0,0,0,0
1169,2410,53,Graduation,13,Alone,26823.0,0,0,0,0,2014-01-22,2014,69,548,40,425,158,60,50,1231,1,3,4,8,1,0,0,0,0,0,0
1170,193,26,Basic,6,Married,6856.0,0,0,0,0,2014-02-17,2014,81,125,0,2,3,3,8,133,1,1,0,2,5,1,0,0,0,0,0
1171,3363,48,2n Cycle,9,Married,12797.0,0,0,0,0,2014-03-17,2014,99,132,6,3,7,6,12,154,1,1,0,3,8,0,0,0,0,0,0
1172,8278,32,PhD,21,Married,74214.0,0,0,0,0,2012-08-26,2012,3,863,83,547,86,99,33,1678,1,8,2,5,5,0,0,0,0,0,0
1173,10660,65,Master,18,Married,42492.0,1,1,2,1,2014-01-12,2014,61,515,7,35,0,0,47,557,3,8,2,4,7,0,1,0,0,0,0
1174,8686,43,Basic,6,Together,6882.0,1,0,1,1,2013-01-08,2013,65,138,23,15,0,18,14,194,2,2,0,3,8,0,0,0,0,0,0
1175,1604,62,Master,18,Married,29918.0,0,1,1,1,2013-11-13,2013,93,184,2,19,8,8,4,221,3,2,2,6,5,0,0,0,0,0,0
1176,5907,70,Master,18,Married,20241.0,1,1,2,1,2012-11-03,2012,24,151,0,8,0,0,2,159,1,1,0,2,8,0,0,0,0,0,0
1177,10669,41,Graduation,13,Married,15427.0,0,1,1,1,2013-05-17,2013,8,443,21,64,62,21,25,611,2,3,2,10,3,0,0,0,0,0,0
1178,2918,41,Graduation,13,Alone,16239.0,1,1,2,1,2013-04-13,2013,72,176,5,19,0,4,19,204,3,2,0,4,5,0,0,0,0,0,0
1179,5735,31,Master,18,Alone,65447.0,0,0,0,0,2014-02-13,2014,29,1156,120,915,94,144,96,2429,1,3,4,10,1,0,0,1,0,0,0
1180,359,72,Graduation,13,Together,13704.0,0,1,1,1,2013-01-13,2013,33,535,14,83,6,9,19,647,3,8,2,6,7,0,0,0,0,0,0
1181,8387,65,Graduation,13,Married,22814.0,0,1,1,1,2013-01-05,2013,68,134,8,76,6,0,11,224,1,4,1,5,6,0,0,0,0,0,0
1182,1829,61,PhD,21,Alone,54959.0,0,1,1,1,2013-01-19,2013,55,1148,0,60,0,0,24,1208,3,9,5,4,7,0,1,0,0,0,1
1183,3839,64,Basic,6,Alone,7282.0,1,1,2,1,2013-05-03,2013,76,127,12,3,21,6,40,169,5,2,2,3,5,0,0,0,0,0,0
1184,9392,51,Graduation,13,Alone,15598.0,1,0,1,1,2014-05-08,2014,17,125,1,11,0,0,1,137,1,1,0,2,7,0,0,0,0,0,0
1185,2292,37,Graduation,13,Alone,15456.0,1,0,1,1,2013-08-02,2013,94,143,4,8,2,0,5,157,1,1,0,3,5,0,0,0,0,0,0
1186,10466,57,Graduation,13,Married,20995.0,1,1,2,1,2013-08-22,2013,86,133,2,20,2,2,10,159,2,1,0,4,4,0,0,0,0,0,0
1187,9855,70,PhD,21,Alone,62000.0,0,1,1,1,2013-08-25,2013,25,899,0,101,0,0,20,1000,1,6,6,13,4,0,0,0,1,0,0
1188,4088,60,PhD,21,Together,31497.0,0,1,1,1,2012-12-06,2012,22,108,1,28,13,1,4,151,2,3,1,4,8,0,0,0,0,0,0
1189,5231,48,2n Cycle,9,Married,19286.0,0,2,2,1,2014-02-27,2014,15,165,2,7,0,2,13,176,1,1,0,3,5,0,0,0,0,0,0
1190,590,52,Master,18,Alone,55355.0,0,0,0,0,2012-12-22,2012,35,816,66,549,216,66,99,1713,1,5,6,4,3,0,0,0,0,0,1
1191,8732,53,Master,18,Widow,44147.0,0,1,1,1,2012-11-17,2012,81,1115,0,70,37,14,42,1236,4,7,4,10,4,0,1,1,0,0,1
1192,2315,62,Graduation,13,Alone,22947.0,0,1,1,1,2014-04-20,2014,55,131,0,11,17,29,29,188,1,1,2,2,4,0,0,0,0,0,0
1193,3515,70,Graduation,13,Alone,23749.0,0,1,1,1,2014-02-17,2014,94,378,13,34,10,6,10,441,1,4,0,4,5,0,0,0,0,0,0
1194,2245,53,Master,18,Married,27108.0,1,1,2,1,2013-04-22,2013,50,196,2,51,4,2,23,255,3,2,1,4,6,0,0,0,0,0,0
1195,6283,54,Master,18,Alone,41339.0,0,1,1,1,2013-04-21,2013,64,635,15,100,20,7,131,777,1,9,3,9,6,0,0,0,0,0,0
1196,2246,57,2n Cycle,9,Married,14101.0,0,1,1,1,2013-09-01,2013,91,146,12,23,29,15,61,225,1,2,1,4,4,0,0,0,0,0,0
1197,6606,53,Master,18,Married,49100.0,1,0,1,1,2013-03-31,2013,11,964,34,137,15,0,11,1150,2,5,2,10,8,0,1,0,0,0,0
1198,5545,50,PhD,21,Married,78075.0,0,0,0,0,2014-04-05,2014,72,572,8,259,34,35,80,908,1,3,5,5,1,0,0,0,0,0,0
1199,7342,61,2n Cycle,9,Widow,24668.0,0,1,1,1,2012-09-09,2012,6,517,142,113,259,151,66,1182,3,6,6,12,5,0,0,0,0,0,0
1200,837,45,Graduation,13,Married,17846.0,1,1,2,1,2013-09-11,2013,0,186,6,57,13,13,22,275,4,2,1,5,4,0,0,0,0,0,0
1201,9500,63,Graduation,13,Married,19636.0,0,1,1,1,2013-01-25,2013,66,396,104,169,102,78,84,849,3,9,2,8,7,0,0,0,0,0,0
1202,3602,64,Master,18,Married,33467.0,0,1,1,1,2013-12-31,2013,42,140,3,29,4,5,14,181,2,3,2,4,4,0,0,0,0,0,0
1203,234,43,Graduation,13,Alone,15287.0,1,0,1,1,2012-10-10,2012,60,137,2,8,4,3,13,154,2,1,1,2,7,1,0,0,0,0,1
1204,2995,65,Master,18,Together,42006.0,0,0,0,0,2013-08-17,2013,64,447,10,689,84,10,0,1240,1,3,4,9,1,0,0,0,0,0,0
1205,1118,66,Master,18,Married,29575.0,0,1,1,1,2013-02-20,2013,87,544,13,85,8,6,29,656,3,10,4,5,8,1,0,0,0,0,0
1206,7789,57,PhD,21,Married,84618.0,0,0,0,0,2013-11-22,2013,96,684,100,801,21,66,0,1672,1,6,9,10,2,0,0,1,0,0,0
1207,3068,32,Graduation,13,Married,18351.0,0,0,0,0,2013-10-29,2013,1,151,12,9,0,14,7,186,1,2,0,3,7,0,0,0,0,0,0
1208,8955,65,PhD,21,Together,40451.0,0,2,2,1,2014-02-16,2014,54,145,0,4,0,0,10,149,1,1,1,2,5,1,0,0,0,0,0
1209,945,57,Graduation,13,Together,17670.0,0,1,1,1,2013-05-22,2013,53,398,3,25,3,2,13,431,2,3,0,4,7,0,0,0,0,0,0
1210,5644,65,Graduation,13,Together,20779.0,0,1,1,1,2013-10-12,2013,96,501,3,24,4,3,20,535,2,5,1,7,7,0,1,0,0,0,0
1211,7192,67,Graduation,13,Together,25822.0,0,1,1,1,2013-04-15,2013,58,172,73,93,95,78,34,511,2,2,4,10,1,0,0,0,0,0,0
1212,2324,50,Graduation,13,Together,21663.0,0,1,1,1,2013-10-27,2013,12,625,38,242,50,34,76,989,2,7,11,11,4,1,0,0,0,0,0
1213,697,53,Graduation,13,Together,20764.0,0,0,0,0,2013-03-12,2013,78,972,59,913,25,19,59,1988,1,5,9,6,3,0,0,1,0,0,0
1214,3439,50,Graduation,13,Married,19629.0,1,1,2,1,2012-10-31,2012,64,157,6,39,6,13,75,221,5,4,1,5,6,0,0,0,0,0,0
1215,1506,47,Graduation,13,Alone,17705.0,1,1,2,1,2013-06-28,2013,26,162,9,45,3,15,20,234,4,2,1,4,6,0,0,0,0,0,1
1216,232,57,Graduation,13,Alone,21652.0,0,1,1,1,2013-07-17,2013,8,433,83,88,32,14,34,650,1,4,2,10,3,0,0,0,0,0,0
1217,8876,59,PhD,21,Together,33629.0,1,1,2,1,2012-08-08,2012,49,132,0,16,0,0,4,148,5,3,1,4,9,0,0,0,0,0,0
1218,4500,31,PhD,21,Together,68682.0,0,0,0,0,2013-10-06,2013,56,919,0,505,99,30,45,1553,1,4,9,10,2,0,0,0,0,0,0
1219,9739,59,Graduation,13,Alone,19336.0,0,1,1,1,2013-01-19,2013,55,362,0,22,3,1,26,388,2,2,2,2,7,0,0,0,0,0,0
1220,10395,36,Basic,6,Alone,8940.0,1,0,1,1,2012-08-22,2012,25,141,45,3,4,6,42,199,3,3,1,3,8,0,0,0,0,0,0
1221,1176,49,Graduation,13,Married,15392.0,1,0,1,1,2013-09-22,2013,50,124,6,4,3,1,9,138,1,1,0,2,8,0,0,0,0,0,0
1222,1627,65,2n Cycle,9,Alone,39223.0,0,0,0,0,2013-01-26,2013,84,408,61,109,48,122,41,748,1,5,7,9,4,0,0,0,1,0,0
1223,938,41,Graduation,13,Married,15389.0,1,1,2,1,2013-07-30,2013,30,179,1,7,2,1,25,190,2,2,1,2,8,1,0,0,0,0,0
1224,2740,64,PhD,21,Widow,33438.0,1,1,2,1,2013-09-22,2013,81,182,1,16,3,2,6,204,4,2,1,4,5,0,0,0,0,0,0
1225,257,63,PhD,21,Married,75032.0,0,1,1,1,2013-04-28,2013,74,952,12,180,47,12,12,1203,2,5,4,9,3,0,0,0,0,0,0
1226,4058,67,PhD,21,Alone,61284.0,0,0,0,0,2013-10-12,2013,76,618,15,106,20,7,45,766,1,11,2,8,6,0,1,0,0,0,0
1227,7736,36,Graduation,13,Married,18183.0,1,0,1,1,2012-10-22,2012,36,160,7,12,2,2,27,183,2,2,1,2,5,1,0,0,0,0,1
1228,8210,47,Master,18,Married,31866.0,0,1,1,1,2013-08-15,2013,64,483,3,17,4,7,56,514,5,4,1,8,4,0,0,0,0,0,0
1229,833,67,Master,18,Married,24807.0,1,1,2,1,2014-03-30,2014,62,163,0,14,0,0,2,177,3,3,0,3,7,0,0,0,0,0,0
1230,6230,51,Graduation,13,Alone,25221.0,1,1,2,1,2013-02-15,2013,53,110,5,59,7,1,7,182,5,5,0,4,8,0,0,0,0,0,0
1231,7325,36,PhD,21,Together,38197.0,1,0,1,1,2013-06-29,2013,86,146,0,11,2,1,3,160,1,1,0,3,5,0,0,0,0,0,0
1232,1307,44,Graduation,13,Alone,19510.0,0,1,1,1,2014-02-09,2014,15,152,5,8,8,3,12,176,3,3,0,4,4,0,0,0,0,0,0
1233,1502,39,Graduation,13,Together,16664.0,1,0,1,1,2013-03-21,2013,67,138,3,19,3,3,6,166,2,2,0,3,8,0,0,0,0,0,0
1234,6211,46,PhD,21,Together,37395.0,1,0,1,1,2014-05-02,2014,47,118,0,9,0,1,11,128,1,1,0,3,6,0,0,0,0,0,0
1235,843,51,Graduation,13,Married,28254.0,1,0,1,1,2014-05-26,2014,47,465,0,280,60,147,15,952,4,8,2,11,6,0,0,0,0,0,0
1236,4174,66,Master,18,Together,32335.0,0,1,1,1,2014-04-17,2014,81,428,1,19,2,0,11,450,1,2,1,4,3,0,0,0,0,0,0
1237,9757,50,Graduation,13,Together,17415.0,0,0,0,0,2013-10-04,2013,98,997,15,414,99,30,76,1555,1,5,6,12,2,0,1,1,0,1,0
1238,6918,33,Graduation,13,Married,18543.0,1,0,1,1,2013-07-04,2013,56,113,4,13,8,0,4,138,1,1,0,3,8,0,0,0,0,0,0
1239,286,70,Graduation,13,Alone,19604.0,1,1,2,1,2013-11-29,2013,48,356,11,35,0,4,7,406,4,2,1,5,6,0,0,0,0,0,0
1240,11086,38,Basic,6,Alone,9477.0,1,0,1,1,2014-01-18,2014,18,113,6,2,3,6,3,130,1,1,0,3,7,0,0,0,0,0,0
1241,1921,55,PhD,21,Married,59062.0,2,1,3,1,2013-10-03,2013,74,169,1,12,3,0,9,185,2,2,0,3,4,0,0,0,0,0,0
1242,4138,60,Graduation,13,Alone,20608.0,0,1,1,1,2014-05-24,2014,68,411,106,147,54,115,66,833,1,5,10,7,1,1,0,0,0,0,0
1243,7718,75,Master,18,Together,44408.0,0,0,0,0,2014-04-20,2014,36,397,51,270,101,0,45,819,1,1,3,5,1,0,0,0,0,0,0
1244,1291,44,PhD,21,Together,27683.0,1,0,1,1,2012-08-04,2012,90,152,9,121,12,12,45,306,4,6,2,4,8,0,0,0,0,0,0
1245,6862,51,Graduation,13,Alone,1730.0,0,0,0,0,2014-05-18,2014,65,137,1,3,1,1,1,143,15,0,0,0,20,0,0,0,0,0,0
1246,4136,30,Basic,6,Alone,7500.0,1,0,1,1,2012-12-03,2012,63,143,17,18,8,26,40,212,4,3,2,2,9,0,0,0,0,0,0
1247,803,54,Graduation,13,Together,18504.0,1,1,2,1,2013-04-05,2013,82,130,0,5,0,0,4,135,1,0,1,2,5,0,0,0,0,0,0
1248,4298,49,PhD,21,Together,20427.0,1,0,1,1,2014-03-24,2014,63,105,0,4,0,0,1,109,1,1,0,2,8,0,0,0,0,0,0
1249,10833,47,Graduation,13,Married,28966.0,0,1,1,1,2014-05-24,2014,55,790,19,133,12,0,19,954,3,8,3,13,6,0,1,0,0,0,0
1250,9606,57,PhD,21,Married,69969.0,0,0,0,0,2013-08-27,2013,64,882,29,514,38,29,44,1492,1,4,2,6,3,0,0,1,1,0,1
1251,8534,70,Graduation,13,Married,31801.0,0,2,2,1,2013-07-16,2013,51,615,28,259,12,48,30,962,4,6,5,13,4,0,1,0,0,0,0
1252,5153,55,PhD,21,Married,77766.0,0,1,1,1,2013-02-22,2013,97,1004,59,265,115,59,27,1502,2,11,10,11,6,1,0,0,0,0,1
1253,961,50,Graduation,13,Married,18176.0,0,1,1,1,2013-09-12,2013,92,133,27,421,13,195,71,789,2,7,3,5,4,0,0,0,0,0,0
1254,5011,59,Graduation,13,Alone,32285.0,0,1,1,1,2013-10-18,2013,51,595,23,123,10,23,154,774,2,8,9,4,6,0,0,0,0,0,0
1255,6653,52,PhD,21,Married,55158.0,1,1,2,1,2012-07-30,2012,72,480,0,87,4,11,23,582,4,7,2,5,7,0,0,0,0,0,1
1256,9094,67,2n Cycle,9,Married,28498.0,0,1,1,1,2012-08-03,2012,39,474,15,47,20,0,192,556,2,7,4,3,6,0,0,0,0,0,1
1257,810,47,Graduation,13,Married,19920.0,0,1,1,1,2014-05-12,2014,49,151,81,86,168,91,64,577,2,4,2,11,2,0,0,0,0,0,0
1258,5493,46,Graduation,13,Married,16675.0,1,1,2,1,2014-03-19,2014,21,164,0,2,0,0,6,166,1,1,0,2,6,1,0,0,0,0,0
1259,2147,53,Graduation,13,Together,20742.0,0,0,0,0,2013-08-16,2013,91,736,63,946,219,189,126,2153,1,4,7,11,2,0,0,1,1,0,0
1260,5107,49,PhD,21,Alone,35860.0,1,1,2,1,2014-05-19,2014,37,116,0,8,4,2,20,130,2,1,1,2,5,1,0,0,0,0,0
1261,3979,39,PhD,21,Alone,90687.0,0,0,0,0,2013-05-22,2013,98,982,17,672,23,34,51,1728,1,6,2,8,2,0,0,1,0,0,1
1262,6049,40,Master,18,Together,49673.0,0,0,0,0,2013-12-05,2013,85,1142,51,415,90,69,37,1767,1,7,8,11,3,1,0,0,1,0,0
1263,8147,62,Graduation,13,Married,22730.0,1,1,2,1,2013-07-06,2013,40,157,0,11,0,0,9,168,3,2,0,3,8,0,0,0,0,0,0
1264,1857,70,Graduation,13,Alone,21955.0,1,1,2,1,2014-03-06,2014,2,163,0,12,0,2,23,177,2,2,1,2,7,0,0,0,0,0,1
1265,3910,47,Graduation,13,Alone,13852.0,0,0,0,0,2013-10-08,2013,78,897,161,430,186,161,27,1835,0,4,7,6,1,1,0,1,1,0,1
1266,5207,59,PhD,21,Married,53378.0,1,1,2,1,2012-09-24,2012,41,489,6,152,8,6,132,661,10,9,4,6,8,0,0,0,0,0,1
1267,11114,52,Graduation,13,Together,19656.0,1,0,1,1,2013-02-08,2013,94,134,4,9,6,8,32,161,3,2,1,3,7,0,0,0,0,0,0
1268,5429,74,PhD,21,Married,45579.0,0,1,1,1,2013-08-20,2013,10,145,1,33,2,1,1,182,1,4,1,4,6,0,0,0,0,0,0
1269,9400,64,2n Cycle,9,Alone,53087.0,0,0,0,0,2014-06-21,2014,73,630,26,611,44,18,54,1329,1,6,6,6,2,0,0,0,0,0,0
1270,1740,78,Graduation,13,Married,17173.0,0,0,0,0,2014-04-07,2014,22,760,38,104,50,9,38,961,2,7,3,4,4,0,1,0,0,0,0
1271,7488,59,Master,18,Alone,36574.0,0,1,1,1,2013-01-22,2013,30,420,15,186,151,38,15,810,3,5,3,13,3,0,0,0,0,0,0
